node,closeness
5385,0.22465400645108524
6084,0.3222011963211412
3313,0.07006402144091228
1127,0.032905811157909026
6056,0.17334564487696197
6466,0.3238079256167531
4329,0.23612093234788528
1320,0.024947864326694092
2108,0.054939841825122515
6281,0.32445860080779554
10,0.0
3510,0.11109113251281436
142,0.0015271838729383018
1890,0.24451546385287667
398,0.0013014262569387266
5516,0.29130167484424957
4453,0.24966329501840562
5554,0.34022827045055604
5094,0.23265183159045968
938,0.031233121626276512
2799,0.14054408454381692
2459,0.057270841432035695
361,0.00015271838729383018
3959,0.17363086620254628
2712,0.11717320978665448
188,0.0006981411990575094
3046,0.09773091943713803
1808,0.04762836035386718
3459,0.18162600904992948
98,0.0
1616,0.04309141587699926
4719,0.23705066188155424
577,0.0007635919364691509
586,0.009385239073693563
1875,0.20565926957792635
4443,0.00034361637141111794
998,0.022113530110154295
1917,0.059125796957097326
399,0.0012370189370800244
2448,0.028802667023113675
5578,0.1382149977387281
6165,0.37964935537771627
4724,0.22230029891476313
6108,0.31691838632651387
3472,0.15940628055229586
3388,0.15650017967122973
3984,0.14716263093158805
1726,0.04654913251289763
5388,0.2858348649782638
3575,0.1629355902800997
1285,0.045136038394138385
1015,0.028807300650233292
5792,0.2266487891759501
2661,0.0853733790599913
3096,0.11403155530714207
210,0.00015271838729383018
3780,0.15711922578531237
1939,0.06486491291011755
5188,0.2256260372208309
1440,0.051061315233877705
6121,0.2909824905256514
421,0.005736208558585598
4840,0.1568022980596512
2897,0.08787517187072964
3904,0.17065080188041495
2061,0.057990227612787874
219,0.0004886988393402566
4960,0.2317337512013423
6126,0.3350872019989279
5266,0.22846780559730245
1548,0.04787787403943213
5679,0.30261352508933276
1147,0.02527703165774174
3714,0.11944568613537505
5310,0.23701915891112282
5708,0.258895046585151
4004,0.21055504258588117
1150,0.03729587816706224
4565,0.2343750875678826
4211,0.22007268483483622
5096,0.18963269913288874
4296,0.20442225671300565
3861,0.18020201521713122
165,0.00015271838729383018
4110,0.18446081552041363
1261,0.03934702402332331
2496,0.09237826968488129
3390,0.0495390764893454
5320,0.23275206500833182
539,0.009048931558667355
940,0.030010651363383673
4998,0.1853743341212759
1121,0.22089791055834912
3172,0.11435209311007938
516,0.028236078126480227
4117,0.18073814742757213
730,0.2548955609432091
2614,0.1092297979495007
931,0.11118111535661573
1314,0.041422453582067656
5121,0.20825407493467224
2259,0.10283022709896535
4586,0.22895620189289612
3746,0.1506683145867234
3931,0.19097752494400325
6474,0.3623450795247025
6164,0.30506111346062476
5095,0.26188999970756055
1183,0.03752975503451101
1990,0.07051154137161356
4692,0.19388548553920415
4354,0.20807469436883577
761,0.01294547100093919
6291,0.2851914212419421
959,0.2764695973342438
5535,0.23444498823311288
5014,0.23696918628756333
4227,0.16787839831220971
4895,0.1960810250627858
5440,0.2791343558212864
3351,0.12244742124094599
6405,0.32540680403996197
2319,0.10238476201691309
3164,0.09916922961683705
874,0.02099981987883807
4334,0.12009231376680728
571,0.003990566975891805
2323,0.09692101703165379
4236,0.22178672100603086
5254,0.2655412626128315
5660,0.23889058253998982
2853,0.10668547472255165
4048,0.1898493912360742
2847,0.0006363266137242924
2956,0.13167210348760558
4529,0.2033175845621448
554,0.006165955559343918
580,0.006846918939968569
6326,0.30776357506558144
2965,0.10123902513769369
4827,0.34932945471980026
6354,0.32659121838657473
1449,0.07947027164118918
1227,0.023946493170372174
5034,0.08165457791595579
4292,0.18362139568150954
2972,0.15447094814186965
3634,0.15769088841179738
194,0.0
4622,0.16342224153677684
132,0.0005454228117636792
2292,0.1115109677489133
1974,0.04183470514494495
3298,0.1706324134061645
5652,0.2768669751215157
1170,0.03484902118638925
5914,0.29081674362676196
6219,0.00030543677458766036
2043,0.09584414844773365
5804,0.3027002789212962
6433,0.003054367745876603
5037,0.25150911992817954
1633,0.0015989745678200167
4127,0.17784872831213686
3963,0.15257789445539205
2438,0.08119788492617944
1993,0.06198420571182336
1687,0.05465116410367009
1679,0.1985426149237753
3637,0.15845349547527382
312,0.05490489456943074
12,0.0
1208,0.020744955491915715
2594,0.10196737623397589
3771,0.17101409470462425
440,0.00015271838729383018
2940,0.11970945582888587
2372,0.09305983345657975
3367,0.055394544105232285
2075,0.06997908878312514
1946,0.03784572318980192
1856,0.11812236088687306
6169,0.18373004985996313
2727,0.09201146510365375
5894,0.06236704672652993
426,0.0004998056311434442
3546,0.1622467568568145
13,0.0
86,0.00015271838729383018
5572,0.294205845570665
5445,0.24339205373340095
5418,0.09988221175933892
4839,0.1701604904985261
5536,0.18201953121063175
4989,0.15970980122073178
4624,0.0258298996500528
3061,0.08828364167140751
4583,0.0530697171591339
2022,0.04379945769696487
4075,0.18292144920559267
1450,0.04066982451572416
1953,0.07076837268598443
910,0.03190660666335594
4974,0.18445118031413033
4913,0.1922612568353897
869,0.00015271838729383018
6279,0.026688066008124334
3148,0.2545124059497025
4978,0.22856954885610842
6440,0.3289339918445
3449,0.15819481704539182
234,0.00030543677458766036
6517,0.3449445878661052
15,0.0
4253,0.2234568968086704
5426,0.04436616583937253
3968,0.1905337575210427
5419,0.2334736673004344
16,0.0
3592,0.060554475532843044
592,0.007592091093115204
5519,0.27549367505645433
1825,0.23760340934131197
4405,0.19548197946871226
5005,0.2084323414403501
4248,0.22511314248633144
2049,0.08618238114092677
1934,0.07142989504878408
2639,0.09041437405706299
3992,0.201662206930722
2055,0.07990377300860986
2720,0.11500258890104961
3701,0.18763931479927073
5190,0.22793464204999728
2788,0.12720847724066747
3769,0.19327233169304792
2532,0.05700588683367995
1652,0.03169929627583949
1358,0.042436033126018284
1553,0.15612195469970078
5055,0.26021223282004274
3004,0.13245021543524954
5873,0.2559139632695477
4342,0.11956251002431414
4434,0.18597699410389687
3239,0.22911892233855233
5103,0.17912021728485555
6269,0.2859023795822606
285,0.0024684577792396974
5105,0.24039807213900183
4846,0.25028190277004875
17,0.0
2552,0.09245348280473509
112,0.00030543677458766036
5988,0.1282631845421978
5260,0.23728324997235767
389,0.00015271838729383018
6526,0.3338988330712746
3258,0.00015271838729383018
3578,0.14289962998774022
1931,0.09637423328224859
2065,0.06752296675980705
5867,0.2560674067938966
4659,0.15980453360698227
18,0.0
2692,0.2491531429092465
1108,0.010483026442097915
5680,0.16131476449924406
2653,0.17700017208492172
5807,0.2782249663720496
690,0.006344090454257564
19,0.0
4120,0.00034361637141111794
2115,0.029792540225726673
4600,0.21478917137282896
214,0.00030543677458766036
1707,0.07387522726580961
1781,0.034056879114912106
153,0.0
225,0.00015271838729383018
21,0.0
3868,0.15753430627892248
3276,0.1212412248706589
726,0.0034946062254498796
1983,0.08080823592804857
131,0.00030543677458766036
22,0.0
1719,0.057020993586334265
1386,0.04605888932589127
2436,0.09940832515471473
1070,0.0
6469,0.29089890128745854
4200,0.13755046480580133
6337,0.2315414735945089
204,0.0012726532274485848
1705,0.15238181054439304
2230,0.09683881136946283
100,0.00015271838729383018
4799,0.21947269053022422
2470,0.11752254181367851
5291,0.19859341070814515
23,0.0
695,0.0030422269535812776
241,0.0007731368356750152
2681,0.1026011914715617
3259,0.12658187525201595
74,0.00034361637141111794
3034,0.14028284484413428
2606,0.10387163026396624
2885,0.11142211651656037
2157,0.060802648621704966
2301,0.043734598840072414
4454,0.21656003172255622
5767,0.21690451967105287
5397,0.2159637964009729
1430,0.05445349417675982
2460,0.08466889142973681
3935,0.21750141728412012
4417,0.16798661146460178
6140,0.28255571342473523
2468,0.08631225666971423
3677,0.15214282061747864
4413,0.17863273512671984
2365,0.07861740631694256
5828,0.29688055233952554
1780,0.045772659260968004
24,0.0
2584,0.1117116337785566
5217,0.24049169626219305
1156,0.031307269395235184
3588,0.10551668451027034
3170,0.24027065652953664
1837,0.02835101559903026
5161,0.1634269795866995
5936,0.20775780716057893
25,0.0
192,0.00030543677458766036
420,0.006797539411399454
92,0.0006363266137242924
4163,0.16342559649676328
4179,0.1689772522615707
4854,0.21326000978521012
5684,0.26576288021587885
1504,0.039601527886026444
431,0.0026950303640087677
818,0.01827080106707474
4009,0.19660367116886815
26,0.0
1670,0.1546550227696343
6315,0.32842598248829163
3296,0.09171032755862722
2770,0.09754432519248547
1802,0.060055677272458564
1527,0.033936612842043586
27,0.0
6325,0.25414923413063983
2773,0.09360806215552406
4261,0.2550328657202296
892,0.025397599099651065
118,0.00030543677458766036
3316,0.14077559444875015
6476,0.2597462105938972
3017,0.11840778867747068
28,0.0
5487,0.22720081709610282
3642,0.034211389703005635
6329,0.28424929235888635
1032,0.028654093967512225
4835,0.1880166580307567
1877,0.04769906982816563
3188,0.23068852900171435
5601,0.2338163232621712
205,0.0
2244,0.09767512595798636
30,0.0
2608,0.09743207582292687
1667,0.04259014686776738
2352,0.0544303481324138
4783,0.18341415917698572
3867,0.11833070695630415
3305,0.13872886540522386
3695,0.13831948974430375
1356,0.03719653694081708
1972,0.07428570566862139
3391,0.09389858171856996
590,0.2830063507754138
2682,0.10487515933912663
5677,0.2874269159702903
1000,0.0024953984851933033
3927,0.20377336849078148
3679,0.15072103938257778
5230,0.23596994411164954
1824,0.07738700167326233
3385,0.006021788678819114
2096,0.0832508873737331
5062,0.18135806726576956
6423,0.19650717288020408
2984,0.12780012902521243
4457,0.2011246334758705
2102,0.06615760537568723
4034,0.14844982274703794
4584,0.2052956396490357
2414,0.02563176911419765
3761,0.05782471486346251
3536,0.1464589619322614
2404,0.10866223631299608
169,0.00034361637141111794
668,0.00020362451639177357
871,0.026913378309344937
988,0.27678574204966494
4333,0.1736264704920589
1058,0.27328737556300237
6197,0.028880281989794646
744,0.0007583257851831568
1446,0.0390456030616993
528,0.00020362451639177357
964,0.029313297394254676
4697,0.18855712897088703
6538,0.11313011747514054
2234,0.09937703091369401
4737,0.1786759073847947
760,0.02754363399933688
1610,0.04719535718900978
4896,0.11562445704917465
2495,0.10702977650882121
3013,0.14223458374169562
2917,0.13086011367474387
5414,0.2652809961346796
32,0.0
1665,0.13720503817747814
1724,0.03855292758348246
3365,0.14746491803902886
2475,0.06463890180778721
33,0.0
4064,0.19027192981390822
1242,0.029093307298484455
591,0.005012597007804
3427,0.1634831507686128
411,0.0008996501360581995
3680,0.10667077385813559
1334,0.024911176290919542
2149,0.0620718356700272
3792,0.19481180476536367
1660,0.025539256194667414
4363,0.12809099242241115
3986,0.14831886275304237
763,0.022239880569321083
5042,0.2333141265884088
369,0.003892004961033672
34,0.0
3888,0.10960328471752763
5252,0.20214933878038915
5407,0.15489344437659283
5314,0.2469618612206612
1915,0.02057362057088665
5206,0.2564930712150655
4506,0.1965977982612527
4458,0.20212390288567653
5009,0.23978048987763795
865,0.03187505115456185
3877,0.10688486734082675
2181,0.09923441956270354
779,0.00015271838729383018
1748,0.2862884910588342
35,0.0
1538,0.02745182429055367
3292,0.09024027662212367
3941,0.1941172006315263
4346,0.1653333786848197
36,0.0
4685,0.16276200607262475
441,0.00015271838729383018
5430,0.20306727798353794
5893,0.29699192921569956
37,0.0
2098,0.032242645998151076
1233,0.04244926966597105
38,0.0
4440,0.21079204697261952
4063,0.16584110379976308
4505,0.21574466480282545
5272,0.2444907825924052
5274,0.255088670734612
394,0.0009239462431276727
3277,0.07973610705087159
805,0.021602475489263268
2871,0.09492416752019119
401,0.0009239462431276727
5281,0.27304406190900554
2455,0.09572102283572181
406,0.0006108735491753207
4825,0.20541665675985282
193,0.000575630844415206
3287,0.00015271838729383018
2466,0.04210658319836168
820,0.00476782696116433
5691,0.0631440550027253
1245,0.029356589852567186
2638,0.1267563332200385
5859,0.2453632374657414
2297,0.0940614953761694
2062,0.06041381599930324
2898,0.13433479589233752
4097,0.20160388485748254
4845,0.11339429478604257
6128,0.23705413571646516
4972,0.22835372096221893
3308,0.11378512133158807
2071,0.035401360170502966
6136,0.3258548394548231
1252,0.0257308842332795
5315,0.22391662137223683
3722,0.1857299871985935
4483,0.22449052106829734
128,0.00015271838729383018
1690,0.047598094437293466
846,0.031456655744988064
41,0.00015271838729383018
4488,0.22966749753932628
4114,0.20037396493005122
2769,0.09388107764498213
5613,0.03297174833772439
5728,0.06289785963620245
2503,0.08780489850705153
5326,0.2676708161946578
351,0.1650613699671242
53,0.00015271838729383018
5236,0.2359256267238667
1282,0.03652356241928896
2097,0.03875052553685456
2512,0.10078879842933212
4126,0.07636637483635628
4977,0.2545146798480639
6106,0.23411602905341453
1244,0.027312767706680008
460,0.0016651230614617616
5342,0.23698362214504354
5343,0.2745847188610854
1695,0.03996410597329998
5353,0.24383102591067898
4331,0.21361206966084323
5351,0.2660663274494087
2114,0.046889224292688415
1303,0.03289371322358494
2116,0.09009697129533234
2952,0.1398201794763695
4905,0.24724168930581433
1699,0.05435252161369575
6224,0.34691723157019544
2011,0.17851248584018836
5478,0.20104449841993174
4146,0.16217576979830017
2538,0.05756669930489925
3990,0.13014431774138355
2124,0.08811240751299887
5758,0.19382533752269487
262,0.00015271838729383018
2321,0.058439145010858354
486,0.00030543677458766036
1372,0.03635851547155235
1325,0.02562518693378971
896,0.03024928549611659
6185,0.20805033029394998
898,0.030177643990746125
5137,0.23587094153124655
3781,0.18035884194319377
5489,0.25307639343262917
4928,0.2288011893688396
4930,0.21472734131316765
6215,0.30541053970057624
4689,0.32207358482469883
4546,0.21058572924940452
5417,0.2211758226428955
5381,0.23330893259637592
3617,0.11092618878580982
2330,0.061346905645842366
1725,0.0494771664564586
4945,0.2117899651542911
731,0.0010862711096222438
6229,0.2888864120126164
1341,0.03246376648682371
1342,0.03137088314645564
1343,0.03985918690383013
2583,0.11201145157853831
2866,0.3496639759567366
4185,0.13019937921819827
4187,0.2097040883463941
3262,0.16751536794927532
6244,0.3210014589479978
1746,0.05341537193367238
3895,0.18701407212746082
1360,0.03813090125827825
5690,0.2553157311251386
4202,0.2080021209432483
2507,0.10399523831900129
2179,0.09975846492369603
5821,0.24483712041118472
535,0.005316127061698228
2123,0.1854749489801465
3010,0.25203374057621986
1756,0.06274310879033564
6258,0.23690011156107676
4981,0.2242304157922459
2605,0.08446674254209674
3097,0.025907243587649308
1761,0.0642380037439641
5322,0.21114152222052535
94,0.00015271838729383018
5832,0.2858396549874403
5823,0.11921592532736723
2480,0.23864734343906832
1769,0.06588855151101368
2680,0.11961211310599812
2333,0.003564136066426842
5454,0.20209775983808848
3710,0.13528208353794036
5422,0.26037199324328697
2271,0.08090632341321358
3433,0.02532029020677651
5424,0.22387376589645325
2619,0.10094931975038525
2202,0.11602571356962864
2331,0.07779248885938178
5008,0.19814489991214035
4221,0.19238550995547038
1019,0.019552744169409404
1394,0.0359638092493142
2683,0.12079000310163504
5927,0.2903887388587933
258,0.00015271838729383018
979,0.010680472686457701
3853,0.17650074948541877
4234,0.18736004344742802
1910,0.04203827245067794
870,0.23530532588651368
5446,0.2449730409037093
4609,0.19296491044501146
2233,0.049316081160385196
1405,0.07433297040087382
2686,0.10085000544314844
2915,0.12564593990978634
6317,0.19687251361815938
3907,0.13477363420718783
5777,0.27882943622344647
4254,0.19234475797284528
6322,0.3383703176704138
1991,0.20085993911921782
3080,0.19334793900768266
5604,0.29381322800249177
588,0.13489778824817808
4623,0.20292549578824323
2246,0.06638688693783282
5466,0.2453430306882362
1419,0.03225304421491957
5468,0.24742484275662346
1421,0.07673067080519738
1422,0.03718763652456449
2665,0.10832473195289954
3878,0.17068785871063064
1822,0.06320674675897645
2253,0.08562919333351486
5057,0.2267730081430776
203,0.00030543677458766036
5356,0.2873052890210374
3475,0.041310130121746114
3093,0.14138900104752117
5481,0.24470335402400092
2263,0.09632435534329242
1832,0.04736948761241339
5296,0.2598815720027346
4926,0.23241978360343635
5075,0.22923115520257697
3899,0.16491056231283815
4647,0.2072117849576986
4601,0.20753620341671516
1840,0.05470787229174145
1841,0.06119067674792527
4655,0.2174905342131468
2687,0.10514783660968452
620,0.010660143132269113
5085,0.201628343209759
2397,0.07367078837569566
1847,0.061394326316596186
277,0.00015271838729383018
6360,0.17189703605556456
3910,0.1729650360165501
5495,0.25157778232048644
702,0.006723918554502956
4662,0.21361046415877577
628,0.186233466969327
3501,0.15028961575726588
231,0.00015271838729383018
6060,0.09882398846056667
3506,0.005153127340297462
1524,0.1700278377946235
2704,0.052074544911165546
5558,0.3234917532971988
3917,0.21835588366541459
2285,0.024234234437685815
2707,0.08316386854901588
6431,0.3392153192441186
5108,0.24287948983458252
1464,0.045125207444166184
1055,0.027090082852201085
6139,0.32615766079722086
1863,0.16404773672611586
4793,0.2563388789905041
5517,0.2344669579401292
6488,0.34869381555392553
4406,0.11902019322957835
6386,0.3368023481050138
4317,0.15859544523209834
3116,0.0912288388487491
4320,0.20296389866352854
1879,0.06447005279775093
6104,0.2857808926332161
5500,0.1348163484319258
2728,0.10978272909852925
3998,0.16079899241001977
1474,0.09234824317292248
1072,0.02739978514102753
5811,0.09144437971954247
4698,0.19483157364707013
259,0.00015271838729383018
5955,0.257234168421015
853,0.21099605161627066
3158,0.12778069492941435
6404,0.33145532261660327
2318,0.08854317683049541
1263,0.04204769424049976
3947,0.1875658185868577
4150,0.01184228302241436
5548,0.3042034851231262
675,0.006499277446925315
4956,0.15469804832129339
1900,0.05902292477656539
4339,0.21125131888136348
4651,0.14058815281296416
5974,0.2972181813119308
4216,0.19404218620863128
2623,0.09528244312149978
687,0.00015271838729383018
5156,0.21638561565443515
3558,0.13710269043806
4714,0.2300649837548617
2753,0.12143287138980835
3969,0.1681563131673762
4345,0.1780802254931775
1913,0.05715733385892378
3856,0.15172167766075167
2762,0.1071794065995915
3497,0.33211616206681177
2345,0.09752898721849561
1919,0.05724350781799999
255,0.0007107278793289789
4489,0.21017819045035502
2360,0.037571636289174315
4727,0.16886721536341923
3983,0.19145345908089692
5586,0.2580139892905151
3573,0.16467502372810813
3727,0.20729053332151104
5182,0.2718044902579969
4361,0.3204096857399969
1935,0.04556468894785882
3515,0.04459327763883366
1940,0.047873215959793464
355,0.0017044462867614974
3585,0.15517078064602782
1140,0.020814302039802262
1944,0.06217423149428087
4658,0.19192451764380944
6359,0.309346130451381
4002,0.1997534928637119
1551,0.04483240588013873
4381,0.19519083217766936
5701,0.2549292730945084
3219,0.12694707143760853
5612,0.2334312167519116
6190,0.3164106006570855
3418,0.1714656931378855
1429,0.03759319696087181
4758,0.11932752502519052
3611,0.1466082981184942
1568,0.039632559836085025
3614,0.15359614303018612
4761,0.23756690763861354
1163,0.036616302198843854
5219,0.268620464709389
6013,0.3461384329100691
197,0.2897807287815436
4023,0.20265426943637427
4024,0.18545677116265505
5629,0.22956286307642756
5631,0.029017733183127198
4400,0.22410554426236648
6498,0.2753565141220033
3626,0.1553931853144165
5229,0.14543350547941952
3236,0.1399939347946899
358,0.0016651230614617616
5250,0.2722223150742589
4784,0.21288640347765295
4032,0.18501589616027617
2409,0.08250327416567367
1998,0.2647583737154726
6520,0.3330080455311613
2418,0.09226216206349042
5861,0.32959006398077173
4420,0.22185110196901536
770,0.020144142662468868
3948,0.3179139611344186
2422,0.022291371245718925
3747,0.14840546795515464
2424,0.06269263342033653
6070,0.3186941285257517
5590,0.2721590210178029
6415,0.3034993390671266
6265,0.30218205357257794
2015,0.0703413179222996
4778,0.21357639227737488
5670,0.20989881038455613
6542,0.37395445309815273
2026,0.06541321769466525
39,0.0
292,0.0018716125761967272
40,0.0
2442,0.09667573667881163
6208,0.0015036887364315587
2993,0.141750246303208
3461,0.12338568570882916
4410,0.23383650520354007
640,0.00042421774248286166
4818,0.12564140646423894
2703,0.11913035094034824
3330,0.11617169486578033
6276,0.33697674700954133
705,0.005803298717165546
1625,0.0492019868462513
5232,0.2204520469706948
3749,0.11906247779434125
2570,0.18893691181003214
4640,0.24282174787901972
1681,0.30900179889434737
1638,0.01904799281967627
2990,0.11589902293665398
923,0.1625613674387729
480,0.0044291681402651405
519,0.005951725252825826
281,0.0004886988393402566
1079,0.026098964651672687
2647,0.11880677292341371
718,0.00952156723002783
2649,0.08718689217529803
5479,0.2653143654741324
5915,0.2602672107880537
4168,0.12971749341976566
2912,0.1045787099531286
2079,0.06077271869621353
418,0.0014347121888888268
42,0.0
3672,0.10607797851398122
1142,0.013969919366255844
43,0.0
5199,0.24761646014072583
44,0.0
2048,0.05283494288325157
5107,0.20741112373705023
5387,0.2049613204570352
2393,0.055371481499556015
4,0.0
5549,0.24207515693417864
3157,0.13547076462481894
4957,0.19885950285511095
4544,0.21902215756306628
171,0.00015271838729383018
5077,0.20360098661797765
5744,0.2814505157896721
4497,0.18205980315586445
3458,0.10919968805200646
76,0.00015271838729383018
2355,0.1389545775863464
4820,0.18867635993694834
3122,0.13976231924120527
1384,0.040165000542050015
2763,0.12440453525671755
3457,0.11364879965764685
46,0.0
3846,0.1284996489023567
167,0.0006363266137242924
4769,0.16965207850272487
524,0.0012068477434927067
104,0.00015271838729383018
6153,0.08210082635851289
157,0.00015271838729383018
5408,0.2669209397681594
4595,0.18277990719483414
920,0.00015271838729383018
5243,0.34253402012638334
47,0.0
1005,0.027214532311508485
3620,0.12821852641772943
6124,0.3471724358247464
6154,0.20992466705021035
6501,0.15920110365911122
915,0.00015271838729383018
549,0.001765424557116677
4979,0.23375826075483405
48,0.0
5244,0.20691033661976566
5020,0.1524609819697204
4019,0.1371549731721457
472,0.0008246792913866829
49,0.0
4893,0.20620511353799637
1513,0.040896752837702256
2205,0.05308689699505437
3489,0.14362566429641635
1043,0.14916212183422295
1771,0.043390502625136045
1047,0.23860764529323344
1226,0.025114306712861807
3882,0.1467127852137394
706,0.00015271838729383018
3632,0.1304568496659901
283,0.00030543677458766036
3477,0.09245541024981513
5712,0.278495987633106
3286,0.15410512885228722
363,0.26030867511083733
1211,0.03401682972508573
134,0.025755649655464546
5041,0.1956609740363481
321,0.0
4017,0.20227245034096958
2085,0.0006108735491753207
4136,0.09276688422603492
5142,0.138626416324843
1596,0.11767128392110718
272,0.0006108735491753207
3320,0.08789100128279115
544,0.06112235710335922
5610,0.3024294761697653
889,0.02533374027912782
2009,0.16164788488004775
4571,0.21563265878945442
52,0.0
6178,0.30888664046258496
2864,0.1164623718214757
2130,0.0709490308382732
1741,0.00040724903278354713
5362,0.20418882453671527
5330,0.2074382331916625
1675,0.04079536717218217
3100,0.11561575137777058
4460,0.054499162623362636
54,0.0
891,0.0019547953573610262
3539,0.14533704850707477
4349,0.189645565861159
3327,0.10149247163280889
6241,0.17789508235959262
3564,0.12953774139581048
4829,0.22248176562004984
4160,0.14855996368384772
4969,0.17112885401451539
357,0.00034361637141111794
3186,0.11919055920463247
3665,0.144881894170129
409,0.00015271838729383018
6419,0.2564148935904442
6055,0.28800127722918256
1668,0.13912767441603127
2725,0.09094656180460631
3319,0.06665461599534638
5706,0.24857751179006363
55,0.0
734,0.00047724496029321933
602,0.004502479154327745
886,0.00015271838729383018
1078,0.03283030927362601
465,0.001646617483514246
2193,0.10230612245219353
4197,0.12623962319637427
56,0.0
1628,0.025466476942266964
2598,0.08088680839837092
2342,0.0994285843908304
3989,0.16733592408141762
1936,0.024495863773543056
4003,0.188473236189078
3897,0.13684572163484324
57,0.0
4383,0.1879762689239091
428,0.00015271838729383018
4654,0.1828489174104913
1566,0.03241189412137552
58,0.0
347,0.00015271838729383018
5844,0.3246672353440667
6147,0.25068329589822896
4066,0.17583710527713514
6270,0.32911726450545187
4449,0.17683608566166778
2298,0.08942088330879046
6502,0.32999380962490704
3471,0.12300133967197097
6004,0.2566770974323348
251,0.001026606936808525
5847,0.2692901783145293
6516,0.29242948080592085
2310,0.03457006018606607
3542,0.14797276237352291
3712,0.089897943278349
2731,0.08730903669578549
4613,0.18376223702951217
3745,0.23377848611368263
4107,0.1772805831208252
4810,0.19302885545745013
59,0.0
3699,0.16459670206757768
899,0.002423355508266932
5857,0.3049286773983438
2529,0.11144815882927374
2491,0.1520426727524788
1932,0.02533971559884112
5184,0.3239031210143012
3250,0.24409967026328314
1483,0.3067459785665704
331,0.00030543677458766036
3859,0.14569547727637946
229,0.0008246792913866829
1154,0.010853019818340226
830,0.004170866648365778
2311,0.07558576003566984
2640,0.08269710802533858
2240,0.09686865654169509
2979,0.2717498108695655
2918,0.09307662554054105
344,0.0006981411990575094
84,0.00015271838729383018
60,0.0
962,0.02164804819156378
5919,0.12151557979754161
61,0.0
